population,state,regional_division,state,article_title,revision_id,article_quality
30029572,Texas,South_West South Central,Texas,"Beckville, Texas",1180229960,GA
30029572,Texas,South_West South Central,Texas,"Como, Texas",1166018673,Start
30029572,Texas,South_West South Central,Texas,"Crowell, Texas",1169535605,C
30029572,Texas,South_West South Central,Texas,"New Deal, Texas",1173111172,C
30029572,Texas,South_West South Central,Texas,"Savoy, Texas",1165900931,GA
30029572,Texas,South_West South Central,Texas,"Pecan Hill, Texas",1165897432,GA
30029572,Texas,South_West South Central,Texas,"Joaquin, Texas",1180289669,C
30029572,Texas,South_West South Central,Texas,"O'Donnell, Texas",1172737898,C
30029572,Texas,South_West South Central,Texas,"Weir, Texas",1165906998,C
30029572,Texas,South_West South Central,Texas,"Lake Tanglewood, Texas",1180158516,Start
30029572,Texas,South_West South Central,Texas,"San Felipe, Texas",1166230626,C
30029572,Texas,South_West South Central,Texas,"Oak Grove, Kaufman County, Texas",1174865396,GA
30029572,Texas,South_West South Central,Texas,"Graford, Texas",1170821329,B
30029572,Texas,South_West South Central,Texas,"Lakewood Village, Texas",1172855396,GA
30029572,Texas,South_West South Central,Texas,"Kenefick, Texas",1166182224,C
30029572,Texas,South_West South Central,Texas,"Detroit, Texas",1166066762,C
30029572,Texas,South_West South Central,Texas,"Asherton, Texas",1165507650,GA
30029572,Texas,South_West South Central,Texas,"Cumby, Texas",1167920314,GA
30029572,Texas,South_West South Central,Texas,"New Berlin, Texas",1177425765,C
30029572,Texas,South_West South Central,Texas,"Burke, Texas",1165537680,C
30029572,Texas,South_West South Central,Texas,"Hillcrest, Texas",1167153424,C
30029572,Texas,South_West South Central,Texas,"Mountain City, Texas",1165894635,C
30029572,Texas,South_West South Central,Texas,"Agua Dulce, Nueces County, Texas",1171204803,Start
30029572,Texas,South_West South Central,Texas,"New Hope, Texas",1171369992,Start
30029572,Texas,South_West South Central,Texas,"Niederwald, Texas",1165895564,C
30029572,Texas,South_West South Central,Texas,"Point Blank, Texas",1165898295,GA
30029572,Texas,South_West South Central,Texas,"Surfside Beach, Texas",1174931838,C
30029572,Texas,South_West South Central,Texas,"Annetta South, Texas",1170653179,Start
30029572,Texas,South_West South Central,Texas,"Driscoll, Texas",1172612101,C
30029572,Texas,South_West South Central,Texas,"Winona, Texas",1180134944,Start
30029572,Texas,South_West South Central,Texas,"Golinda, Texas",1165748182,GA
30029572,Texas,South_West South Central,Texas,"McLean, Texas",1179713198,GA
30029572,Texas,South_West South Central,Texas,"Simonton, Texas",1165901846,GA
30029572,Texas,South_West South Central,Texas,"Amherst, Texas",1177674215,C
30029572,Texas,South_West South Central,Texas,"Lott, Texas",1165891420,GA
30029572,Texas,South_West South Central,Texas,"Bardwell, Texas",1175103930,GA
30029572,Texas,South_West South Central,Texas,"Beasley, Texas",1167821299,GA
30029572,Texas,South_West South Central,Texas,"Sunset Valley, Texas",1166028950,GA
30029572,Texas,South_West South Central,Texas,"Westover Hills, Texas",1169753133,C
30029572,Texas,South_West South Central,Texas,"New Chapel Hill, Texas",1180155479,C
30029572,Texas,South_West South Central,Texas,"Frost, Texas",1179169412,C
30029572,Texas,South_West South Central,Texas,"Silverton, Texas",1165901833,C
30029572,Texas,South_West South Central,Texas,"Noonday, Texas",1180155935,C
30029572,Texas,South_West South Central,Texas,"Ladonia, Texas",1166182754,GA
30029572,Texas,South_West South Central,Texas,"Cove, Texas",1165645395,GA
30029572,Texas,South_West South Central,Texas,"Pattison, Texas",1165897348,GA
30029572,Texas,South_West South Central,Texas,"Zavalla, Texas",1165908681,C
30029572,Texas,South_West South Central,Texas,"Happy, Texas",1180157269,GA
30029572,Texas,South_West South Central,Texas,"Ingleside on the Bay, Texas",1165750813,C
30029572,Texas,South_West South Central,Texas,"Meadow, Texas",1172797752,C
30029572,Texas,South_West South Central,Texas,"Paradise, Texas",1172289167,Start
30029572,Texas,South_West South Central,Texas,"Stagecoach, Texas",1166330267,GA
30029572,Texas,South_West South Central,Texas,"Annetta North, Texas",1170653238,C
30029572,Texas,South_West South Central,Texas,"Kress, Texas",1165752412,Start
30029572,Texas,South_West South Central,Texas,"Buffalo Gap, Texas",1176455888,C
30029572,Texas,South_West South Central,Texas,"Roby, Texas",1176588161,C
30029572,Texas,South_West South Central,Texas,"Lovelady, Texas",1165891468,GA
30029572,Texas,South_West South Central,Texas,"Campbell, Texas",1168352564,C
30029572,Texas,South_West South Central,Texas,"Point Comfort, Texas",1165898299,C
30029572,Texas,South_West South Central,Texas,"Cushing, Texas",1180440073,GA
30029572,Texas,South_West South Central,Texas,"Hawley, Texas",1176544954,GA
30029572,Texas,South_West South Central,Texas,"Rule, Texas",1172507678,GA
30029572,Texas,South_West South Central,Texas,"Strawn, Texas",1170803523,C
30029572,Texas,South_West South Central,Texas,"Colmesneil, Texas",1176768337,GA
30029572,Texas,South_West South Central,Texas,"Appleby, Texas",1180405134,GA
30029572,Texas,South_West South Central,Texas,"Matador, Texas",1172249839,GA
30029572,Texas,South_West South Central,Texas,"Riverside, Texas",1165899863,GA
30029572,Texas,South_West South Central,Texas,"Roxton, Texas",1165900369,GA
30029572,Texas,South_West South Central,Texas,"Groom, Texas",1179822955,C
30029572,Texas,South_West South Central,Texas,"Deport, Texas",1165646742,C
30029572,Texas,South_West South Central,Texas,"Chillicothe, Texas",1169534334,GA
30029572,Texas,South_West South Central,Texas,"San Perlita, Texas",1165900770,C
30029572,Texas,South_West South Central,Texas,"Thorntonville, Texas",1177099126,C
30029572,Texas,South_West South Central,Texas,"Newcastle, Texas",1172445687,GA
30029572,Texas,South_West South Central,Texas,"Camp Wood, Texas",1165538086,C
30029572,Texas,South_West South Central,Texas,"Petrolia, Texas",1165897698,GA
30029572,Texas,South_West South Central,Texas,"Lipan, Texas",1175539141,C
30029572,Texas,South_West South Central,Texas,"Snook, Texas",1165902014,GA
30029572,Texas,South_West South Central,Texas,"Encinal, Texas",1159238702,C
30029572,Texas,South_West South Central,Texas,"Miami, Texas",1179687265,C
30029572,Texas,South_West South Central,Texas,"Murchison, Texas",1165894773,GA
30029572,Texas,South_West South Central,Texas,"Volente, Texas",1179072875,Start
30029572,Texas,South_West South Central,Texas,"Normangee, Texas",1166209664,GA
30029572,Texas,South_West South Central,Texas,"Bayview, Texas",1166015171,GA
30029572,Texas,South_West South Central,Texas,"Brazos Country, Texas",1165536900,Start
30029572,Texas,South_West South Central,Texas,"San Leanna, Texas",1179069251,GA
30029572,Texas,South_West South Central,Texas,"Falls City, Texas",1165746717,GA
30029572,Texas,South_West South Central,Texas,"Liverpool, Texas",1165891120,C
30029572,Texas,South_West South Central,Texas,"Star Harbor, Texas",1165903068,GA
30029572,Texas,South_West South Central,Texas,"Mount Enterprise, Texas",1180186521,C
30029572,Texas,South_West South Central,Texas,"Dean, Texas",1165646384,GA
30029572,Texas,South_West South Central,Texas,"Easton, Texas",1174253330,Start
30029572,Texas,South_West South Central,Texas,"Briaroaks, Texas",1175283807,C
30029572,Texas,South_West South Central,Texas,"Pine Forest, Texas",1165897857,C
30029572,Texas,South_West South Central,Texas,"Fruitvale, Texas",1174638006,C
30029572,Texas,South_West South Central,Texas,"Loraine, Texas",1176784409,C
30029572,Texas,South_West South Central,Texas,"Jayton, Texas",1172568291,C
30029572,Texas,South_West South Central,Texas,"Alba, Texas",1173909515,C
30029572,Texas,South_West South Central,Texas,"Grey Forest, Texas",1179112752,C
30029572,Texas,South_West South Central,Texas,"Talco, Texas",1167478541,GA
30029572,Texas,South_West South Central,Texas,"Hallsburg, Texas",1165749020,C
30029572,Texas,South_West South Central,Texas,"Plantersville, Texas",1167496763,Start
30029572,Texas,South_West South Central,Texas,"Smiley, Texas",1165901954,C
30029572,Texas,South_West South Central,Texas,"Gordon, Texas",1170821352,C
30029572,Texas,South_West South Central,Texas,"Big Wells, Texas",1165536122,GA
30029572,Texas,South_West South Central,Texas,"Lake City, Texas",1166205301,C
30029572,Texas,South_West South Central,Texas,"Nome, Texas",1165895642,C
30029572,Texas,South_West South Central,Texas,"Hawk Cove, Texas",1168305665,GA
30029572,Texas,South_West South Central,Texas,"Texline, Texas",1179724052,GA
30029572,Texas,South_West South Central,Texas,"Byers, Texas",1169070589,C
30029572,Texas,South_West South Central,Texas,"Morgan, Texas",1179007577,C
30029572,Texas,South_West South Central,Texas,"Kosse, Texas",1166182606,GA
30029572,Texas,South_West South Central,Texas,"Union Grove, Texas",1173622820,C
30029572,Texas,South_West South Central,Texas,"Angus, Texas",1179195510,Start
30029572,Texas,South_West South Central,Texas,"Timbercreek Canyon, Texas",1180163184,Start
30029572,Texas,South_West South Central,Texas,"Evant, Texas",1166067926,C
30029572,Texas,South_West South Central,Texas,"Bryson, Texas",1165537502,GA
30029572,Texas,South_West South Central,Texas,"Cross Timber, Texas",1175250649,GA
30029572,Texas,South_West South Central,Texas,"Buffalo Springs, Texas",1173110940,C
30029572,Texas,South_West South Central,Texas,"Leary, Texas",1166618350,C
30029572,Texas,South_West South Central,Texas,"DISH, Texas",757776849,Stub
30029572,Texas,South_West South Central,Texas,"Wilson, Texas",1172723871,GA
30029572,Texas,South_West South Central,Texas,"Smyer, Texas",1178018333,C
30029572,Texas,South_West South Central,Texas,"Union Valley, Texas",1168043897,GA
30029572,Texas,South_West South Central,Texas,"Oglesby, Texas",1165896428,C
30029572,Texas,South_West South Central,Texas,"Webberville, Texas",1179075822,Start
30029572,Texas,South_West South Central,Texas,"Ropesville, Texas",1172955053,C
30029572,Texas,South_West South Central,Texas,"Creedmoor, Texas",1169789709,GA
30029572,Texas,South_West South Central,Texas,"Bear Creek, Texas",1166535163,C
30029572,Texas,South_West South Central,Texas,"Retreat, Texas",1179151067,C
30029572,Texas,South_West South Central,Texas,"Avery, Texas",1166014842,C
30029572,Texas,South_West South Central,Texas,"Mildred, Texas",1179160375,C
30029572,Texas,South_West South Central,Texas,"Thornton, Texas",1166331302,GA
30029572,Texas,South_West South Central,Texas,"Yantis, Texas",1166334524,GA
30029572,Texas,South_West South Central,Texas,"Lefors, Texas",1179712783,GA
30029572,Texas,South_West South Central,Texas,"Scotland, Texas",1173473396,GA
30029572,Texas,South_West South Central,Texas,"Highland Haven, Texas",1165749963,Start
30029572,Texas,South_West South Central,Texas,"Winfield, Texas",1179425494,C
30029572,Texas,South_West South Central,Texas,"Milano, Texas",1165893445,C
30029572,Texas,South_West South Central,Texas,"Oak Valley, Texas",1179151459,C
30029572,Texas,South_West South Central,Texas,"San Patricio, Texas",1165900767,C
30029572,Texas,South_West South Central,Texas,"Devers, Texas",1165646813,C
30029572,Texas,South_West South Central,Texas,"South Mountain, Texas",1166329784,C
30029572,Texas,South_West South Central,Texas,"Gustine, Texas",1175833839,C
30029572,Texas,South_West South Central,Texas,"Millsap, Texas",1170560894,GA
30029572,Texas,South_West South Central,Texas,"Wickett, Texas",1177099588,GA
30029572,Texas,South_West South Central,Texas,"Alma, Texas",1175091653,C
30029572,Texas,South_West South Central,Texas,"Stockton Bend, Texas",1165903207,Start
30029572,Texas,South_West South Central,Texas,"Kurten, Texas",1178322673,C
30029572,Texas,South_West South Central,Texas,"Blum, Texas",1179086417,C
30029572,Texas,South_West South Central,Texas,"Oakwood, Texas",1166210076,GA
30029572,Texas,South_West South Central,Texas,"Skellytown, Texas",1179997049,B
30029572,Texas,South_West South Central,Texas,"Dodd City, Texas",1166066980,C
30029572,Texas,South_West South Central,Texas,"Balmorhea, Texas",1177138435,C
30029572,Texas,South_West South Central,Texas,"Buckholts, Texas",1166016652,C
30029572,Texas,South_West South Central,Texas,"Bedias, Texas",1165508967,Start
30029572,Texas,South_West South Central,Texas,"Howardwick, Texas",1179710625,B
30029572,Texas,South_West South Central,Texas,"Chireno, Texas",1180428030,GA
30029572,Texas,South_West South Central,Texas,"Weston, Texas",1177452171,GA
30029572,Texas,South_West South Central,Texas,"Avinger, Texas",1166926880,GA
30029572,Texas,South_West South Central,Texas,"Grays Prairie, Texas",1167127443,C
30029572,Texas,South_West South Central,Texas,"Blanket, Texas",1176169451,GA
30029572,Texas,South_West South Central,Texas,"Whiteface, Texas",1172869173,C
30029572,Texas,South_West South Central,Texas,"Huxley, Texas",1180289818,C
30029572,Texas,South_West South Central,Texas,"Lake Bridgeport, Texas",1172305259,Start
30029572,Texas,South_West South Central,Texas,"Leroy, Texas",1165890013,C
30029572,Texas,South_West South Central,Texas,"Sanctuary, Texas",1170551934,C
30029572,Texas,South_West South Central,Texas,"Abbott, Texas",1179116659,C
30029572,Texas,South_West South Central,Texas,"Pleasant Valley, Texas",1169530334,C
30029572,Texas,South_West South Central,Texas,"Edom, Texas",1178940963,C
30029572,Texas,South_West South Central,Texas,"Enchanted Oaks, Texas",1179398803,GA
30029572,Texas,South_West South Central,Texas,"Follett, Texas",1179718998,GA
30029572,Texas,South_West South Central,Texas,"Windthorst, Texas",1173345725,C
30029572,Texas,South_West South Central,Texas,"Kendleton, Texas",1165751987,GA
30029572,Texas,South_West South Central,Texas,"Rosser, Texas",1174848870,C
30029572,Texas,South_West South Central,Texas,"Christine, Texas",1166017942,C
30029572,Texas,South_West South Central,Texas,"Lakeside, San Patricio County, Texas",1166205374,Start
30029572,Texas,South_West South Central,Texas,"Quitaque, Texas",1161947803,GA
30029572,Texas,South_West South Central,Texas,"Sadler, Texas",1165900588,GA
30029572,Texas,South_West South Central,Texas,"New Home, Texas",1172735347,C
30029572,Texas,South_West South Central,Texas,"Reklaw, Texas",1179923836,C
30029572,Texas,South_West South Central,Texas,"Gary City, Texas",1172824313,C
30029572,Texas,South_West South Central,Texas,"Higgins, Texas",1179717567,B
30029572,Texas,South_West South Central,Texas,"Rose City, Texas",1165900209,C
30029572,Texas,South_West South Central,Texas,"Gallatin, Texas",1179897201,C
30029572,Texas,South_West South Central,Texas,"Nordheim, Texas",1165895687,GA
30029572,Texas,South_West South Central,Texas,"Scottsville, Texas",1174081479,GA
30029572,Texas,South_West South Central,Texas,"Eureka, Navarro County, Texas",1179195442,C
30029572,Texas,South_West South Central,Texas,"Rose Hill Acres, Texas",1165900225,GA
30029572,Texas,South_West South Central,Texas,"Tira, Texas",1166331431,C
30029572,Texas,South_West South Central,Texas,"Iola, Texas",1165750855,C
30029572,Texas,South_West South Central,Texas,"Leakey, Texas",1172267401,GA
30029572,Texas,South_West South Central,Texas,"Bloomburg, Texas",1166919160,GA
30029572,Texas,South_West South Central,Texas,"Callisburg, Texas",1165538002,GA
30029572,Texas,South_West South Central,Texas,"Turkey, Texas",1179707408,C
30029572,Texas,South_West South Central,Texas,"Grandfalls, Texas",1177099334,GA
30029572,Texas,South_West South Central,Texas,"Warren City, Texas",1173622721,C
30029572,Texas,South_West South Central,Texas,"Orchard, Texas",1165896719,GA
30029572,Texas,South_West South Central,Texas,"Iredell, Texas",1178999756,GA
30029572,Texas,South_West South Central,Texas,"Lawn, Texas",1176455630,C
30029572,Texas,South_West South Central,Texas,"Nazareth, Texas",1165894964,C
30029572,Texas,South_West South Central,Texas,"Mount Calm, Texas",1165894519,C
30029572,Texas,South_West South Central,Texas,"Bellevue, Texas",1165509163,C
30029572,Texas,South_West South Central,Texas,"Coupland, Texas",1165645378,Start
30029572,Texas,South_West South Central,Texas,"Darrouzett, Texas",1179718313,GA
30029572,Texas,South_West South Central,Texas,"Trent, Texas",1166331573,C
30029572,Texas,South_West South Central,Texas,"Ellinger, Texas",1167594863,GA
30029572,Texas,South_West South Central,Texas,"Cashion Community, Texas",1169528215,C
30029572,Texas,South_West South Central,Texas,"Covington, Texas",1179117090,GA
30029572,Texas,South_West South Central,Texas,"Poynor, Texas",1179398556,B
30029572,Texas,South_West South Central,Texas,"Granjeno, Texas",1165748507,GA
30029572,Texas,South_West South Central,Texas,"Carbon, Texas",1175989128,C
30029572,Texas,South_West South Central,Texas,"Coyote Flats, Texas",1165645430,Start
30029572,Texas,South_West South Central,Texas,"Cranfills Gap, Texas",1178968371,GA
30029572,Texas,South_West South Central,Texas,"Palisades, Texas",1180160383,C
30029572,Texas,South_West South Central,Texas,"Taylor Landing, Texas",1165903753,C
30029572,Texas,South_West South Central,Texas,"Burton, Texas",1165537780,GA
30029572,Texas,South_West South Central,Texas,"Industry, Texas",1165750808,GA
30029572,Texas,South_West South Central,Texas,"Kennard, Texas",1165752012,GA
30029572,Texas,South_West South Central,Texas,"Richland, Texas",1166229836,C
30029572,Texas,South_West South Central,Texas,"Hedley, Texas",1179710165,B
30029572,Texas,South_West South Central,Texas,"Bayside, Texas",1166015166,C
30029572,Texas,South_West South Central,Texas,"Chester, Texas",1166017803,GA
30029572,Texas,South_West South Central,Texas,"Channing, Texas",1179797359,GA
30029572,Texas,South_West South Central,Texas,"Dell City, Texas",1177478223,GA
30029572,Texas,South_West South Central,Texas,"Goodrich, Texas",1165748230,C
30029572,Texas,South_West South Central,Texas,"Morgan's Point, Texas",1165894259,GA
30029572,Texas,South_West South Central,Texas,"Progreso Lakes, Texas",1165898826,GA
30029572,Texas,South_West South Central,Texas,"Oak Ridge, Cooke County, Texas",1166209964,Start
30029572,Texas,South_West South Central,Texas,"Streetman, Texas",1166330678,C
30029572,Texas,South_West South Central,Texas,"Ackerly, Texas",1165746519,C
30029572,Texas,South_West South Central,Texas,"Lueders, Texas",1159461238,Start
30029572,Texas,South_West South Central,Texas,"Texhoma, Texas",1179723395,C
30029572,Texas,South_West South Central,Texas,"Blackwell, Texas",1176635014,C
30029572,Texas,South_West South Central,Texas,"North Cleveland, Texas",1165895782,GA
30029572,Texas,South_West South Central,Texas,"Barstow, Texas",1177101672,GA
30029572,Texas,South_West South Central,Texas,"Coffee City, Texas",1179441820,GA
30029572,Texas,South_West South Central,Texas,"Hays, Texas",1165749497,C
30029572,Texas,South_West South Central,Texas,"Richland Springs, Texas",1178492911,C
30029572,Texas,South_West South Central,Texas,"Paint Rock, Texas",1178262938,C
30029572,Texas,South_West South Central,Texas,"Rochester, Texas",1172508031,C
30029572,Texas,South_West South Central,Texas,"Fayetteville, Texas",1165746815,GA
30029572,Texas,South_West South Central,Texas,"Carmine, Texas",1165538403,GA
30029572,Texas,South_West South Central,Texas,"Malone, Texas",1166206715,C
30029572,Texas,South_West South Central,Texas,"Latexo, Texas",1165889307,C
30029572,Texas,South_West South Central,Texas,"Navarro, Texas",1179152394,C
30029572,Texas,South_West South Central,Texas,"Woodson, Texas",1172489722,C
30029572,Texas,South_West South Central,Texas,"Spring Branch, Comal County, Texas",1165902663,C
30029572,Texas,South_West South Central,Texas,"Hebron, Texas",1166180826,GA
30029572,Texas,South_West South Central,Texas,"Bailey, Texas",1165508236,GA
30029572,Texas,South_West South Central,Texas,"Moran, Texas",1165894224,C
30029572,Texas,South_West South Central,Texas,"Barry, Texas",1165508478,C
30029572,Texas,South_West South Central,Texas,"Mingus, Texas",1170821301,C
30029572,Texas,South_West South Central,Texas,"Tehuacana, Texas",1177975332,GA
30029572,Texas,South_West South Central,Texas,"Wixon Valley, Texas",1165908205,GA
30029572,Texas,South_West South Central,Texas,"Cottonwood, Kaufman County, Texas",1174923418,C
30029572,Texas,South_West South Central,Texas,"Goldsmith, Texas",1178029977,GA
30029572,Texas,South_West South Central,Texas,"Wellman, Texas",1172797833,GA
30029572,Texas,South_West South Central,Texas,"Cool, Texas",1170611380,C
30029572,Texas,South_West South Central,Texas,"Opdyke West, Texas",1172948205,GA
30029572,Texas,South_West South Central,Texas,"Sandy Point, Texas",1165900815,C
30029572,Texas,South_West South Central,Texas,"South Frydek, Texas",1165902209,Start
30029572,Texas,South_West South Central,Texas,"Forsan, Texas",1176831654,GA
30029572,Texas,South_West South Central,Texas,"Carl's Corner, Texas",1166017269,GA
30029572,Texas,South_West South Central,Texas,"Douglassville, Texas",1173228722,GA
30029572,Texas,South_West South Central,Texas,"Dickens, Texas",1173253677,GA
30029572,Texas,South_West South Central,Texas,"Roaring Springs, Texas",1166230065,GA
30029572,Texas,South_West South Central,Texas,"Bishop Hills, Texas",1180151321,B
30029572,Texas,South_West South Central,Texas,"Westbrook, Texas",1176784681,GA
30029572,Texas,South_West South Central,Texas,"Anderson, Texas",1165507184,C
30029572,Texas,South_West South Central,Texas,"Ross, Texas",1165900291,C
30029572,Texas,South_West South Central,Texas,"Emhouse, Texas",1179160472,C
30029572,Texas,South_West South Central,Texas,"Benjamin, Texas",1173336258,C
30029572,Texas,South_West South Central,Texas,"Windom, Texas",1166333926,GA
30029572,Texas,South_West South Central,Texas,"La Ward, Texas",1165752558,GA
30029572,Texas,South_West South Central,Texas,"Bonney, Texas",1166630665,GA
30029572,Texas,South_West South Central,Texas,"Marquez, Texas",1165892406,C
30029572,Texas,South_West South Central,Texas,"Staples, Texas",1177231264,Start
30029572,Texas,South_West South Central,Texas,"Caney City, Texas",1179441873,C
30029572,Texas,South_West South Central,Texas,"Midway, Texas",1165893402,GA
30029572,Texas,South_West South Central,Texas,"Penelope, Texas",1166211143,C
30029572,Texas,South_West South Central,Texas,"Annona, Texas",1165910061,C
30029572,Texas,South_West South Central,Texas,"Broaddus, Texas",1166293885,B
30029572,Texas,South_West South Central,Texas,"Ravenna, Texas",1165899231,GA
30029572,Texas,South_West South Central,Texas,"Woodloch, Texas",1166334311,C
30029572,Texas,South_West South Central,Texas,"Pecan Gap, Texas",1165897429,GA
30029572,Texas,South_West South Central,Texas,"Goodlow, Texas",1179169274,C
30029572,Texas,South_West South Central,Texas,"Megargel, Texas",1173473248,GA
30029572,Texas,South_West South Central,Texas,"Bynum, Texas",1179086241,GA
30029572,Texas,South_West South Central,Texas,"Jolly, Texas",1165751255,C
30029572,Texas,South_West South Central,Texas,"Thompsons, Texas",1166331287,GA
30029572,Texas,South_West South Central,Texas,"Weinert, Texas",1172515176,GA
30029572,Texas,South_West South Central,Texas,"Leona, Texas",1166476975,C
30029572,Texas,South_West South Central,Texas,"Moore Station, Texas",1179447524,GA
30029572,Texas,South_West South Central,Texas,"Goree, Texas",1173319331,C
30029572,Texas,South_West South Central,Texas,"Mobile City, Texas",1174942648,C
30029572,Texas,South_West South Central,Texas,"Browndell, Texas",1165537391,GA
30029572,Texas,South_West South Central,Texas,"Mertens, Texas",1166207581,GA
30029572,Texas,South_West South Central,Texas,"Springlake, Texas",1166330068,C
30029572,Texas,South_West South Central,Texas,"Kingsbury, Texas",1165752239,C
30029572,Texas,South_West South Central,Texas,"Sanford, Texas",1179805329,B
30029572,Texas,South_West South Central,Texas,"Adrian, Texas",1180182694,GA
30029572,Texas,South_West South Central,Texas,"Mullin, Texas",1178572078,C
30029572,Texas,South_West South Central,Texas,"Todd Mission, Texas",1165904526,GA
30029572,Texas,South_West South Central,Texas,"Novice, Texas",1176361390,GA
30029572,Texas,South_West South Central,Texas,"Melvin, Texas",1178359101,C
30029572,Texas,South_West South Central,Texas,"Estelline, Texas",1179708261,GA
30029572,Texas,South_West South Central,Texas,"Austwell, Texas",1165508120,C
30029572,Texas,South_West South Central,Texas,"Cuney, Texas",1179892909,GA
30029572,Texas,South_West South Central,Texas,"Round Mountain, Texas",1166230324,C
30029572,Texas,South_West South Central,Texas,"Marietta, Texas",1177372880,GA
30029572,Texas,South_West South Central,Texas,"Aquilla, Texas",1179116955,C
30029572,Texas,South_West South Central,Texas,"Kirvin, Texas",1169161281,GA
30029572,Texas,South_West South Central,Texas,"Powell, Texas",1179151234,C
30029572,Texas,South_West South Central,Texas,"Dodson, Texas",1179788933,C
30029572,Texas,South_West South Central,Texas,"Toco, Texas",1165904521,GA
30029572,Texas,South_West South Central,Texas,"Round Top, Texas",1166230326,C
30029572,Texas,South_West South Central,Texas,"O'Brien, Texas",1172524730,C
30029572,Texas,South_West South Central,Texas,"Edmonson, Texas",1166067496,GA
30029572,Texas,South_West South Central,Texas,"Mobeetie, Texas",1179689830,GA
30029572,Texas,South_West South Central,Texas,"Petronila, Texas",1165897701,C
30029572,Texas,South_West South Central,Texas,"Rocky Mound, Texas",1167403451,Start
30029572,Texas,South_West South Central,Texas,"Uncertain, Texas",1174074422,C
30029572,Texas,South_West South Central,Texas,"Domino, Texas",1166812477,GA
30029572,Texas,South_West South Central,Texas,"Miller's Cove, Texas",1167440155,GA
30029572,Texas,South_West South Central,Texas,"Sun Valley, Texas",1176832703,GA
30029572,Texas,South_West South Central,Texas,"Seven Oaks, Texas",1165901317,GA
30029572,Texas,South_West South Central,Texas,"Pyote, Texas",1166229515,GA
30029572,Texas,South_West South Central,Texas,"Valentine, Texas",1166331985,GA
30029572,Texas,South_West South Central,Texas,"Neylandville, Texas",1168043733,C
30029572,Texas,South_West South Central,Texas,"Putnam, Texas",1176206909,C
30029572,Texas,South_West South Central,Texas,"Dorchester, Texas",1165647035,C
30029572,Texas,South_West South Central,Texas,"Lakeview, Texas",1179708928,GA
30029572,Texas,South_West South Central,Texas,"Toyah, Texas",1177620803,C
30029572,Texas,South_West South Central,Texas,"Dayton Lakes, Texas",1165646247,GA
30029572,Texas,South_West South Central,Texas,"Spofford, Texas",1165902630,GA
30029572,Texas,South_West South Central,Texas,"Draper, Texas",1171777559,GA
30029572,Texas,South_West South Central,Texas,"Quintana, Texas",1166229530,GA
30029572,Texas,South_West South Central,Texas,"Impact, Texas",1176455721,GA
30029572,Texas,South_West South Central,Texas,"Los Ybanez, Texas",1176972588,C
30029572,Texas,South_West South Central,Texas,"Mustang, Texas",1179152515,GA
30029572,Texas,South_West South Central,Texas,Population,1179591354,C
30029572,Texas,South_West South Central,Texas,2020 United States census,1179894823,B
30029572,Texas,South_West South Central,Texas,2010 United States census,1179393707,FA
3380800,Utah,West_Mountain,Utah,"Alpine, Utah",1171256051,C
3380800,Utah,West_Mountain,Utah,"Alta, Utah",1171290768,C
3380800,Utah,West_Mountain,Utah,"Altamont, Utah",1177484126,Start
3380800,Utah,West_Mountain,Utah,"Alton, Utah",1165909819,C
3380800,Utah,West_Mountain,Utah,"Amalga, Utah",1165909839,GA
3380800,Utah,West_Mountain,Utah,"American Fork, Utah",1177556066,GA
3380800,Utah,West_Mountain,Utah,"Annabella, Utah",1165910036,C
3380800,Utah,West_Mountain,Utah,"Antimony, Utah",1166014344,C
3380800,Utah,West_Mountain,Utah,"Apple Valley, Utah",1166014382,Start
3380800,Utah,West_Mountain,Utah,"Aurora, Utah",1179216016,C
3380800,Utah,West_Mountain,Utah,"Ballard, Utah",1165508290,Start
3380800,Utah,West_Mountain,Utah,"Bear River City, Utah",1165508802,C
3380800,Utah,West_Mountain,Utah,"Beaver, Utah",1165508926,C
3380800,Utah,West_Mountain,Utah,"Bicknell, Utah",1166015646,C
3380800,Utah,West_Mountain,Utah,"Big Water, Utah",1166015678,GA
3380800,Utah,West_Mountain,Utah,"Blanding, Utah",1165536338,GA
3380800,Utah,West_Mountain,Utah,"Bluff, Utah",1168627220,C
3380800,Utah,West_Mountain,Utah,"Bluffdale, Utah",1165536485,C
3380800,Utah,West_Mountain,Utah,"Boulder, Utah",1166016037,B
3380800,Utah,West_Mountain,Utah,"Bountiful, Utah",1167468492,C
3380800,Utah,West_Mountain,Utah,"Brian Head, Utah",1169982967,C
3380800,Utah,West_Mountain,Utah,"Brigham City, Utah",1167438526,C
3380800,Utah,West_Mountain,Utah,"Brighton, Utah",1135034086,Start
3380800,Utah,West_Mountain,Utah,"Bryce Canyon City, Utah",1173563516,GA
3380800,Utah,West_Mountain,Utah,"Cannonville, Utah",1173841800,GA
3380800,Utah,West_Mountain,Utah,"Castle Dale, Utah",1169181574,C
3380800,Utah,West_Mountain,Utah,"Castle Valley, Utah",1173567826,C
3380800,Utah,West_Mountain,Utah,"Cedar City, Utah",1179550339,GA
3380800,Utah,West_Mountain,Utah,"Cedar Fort, Utah",1166017493,C
3380800,Utah,West_Mountain,Utah,"Cedar Hills, Utah",1165538699,C
3380800,Utah,West_Mountain,Utah,"Centerfield, Utah",1165538809,C
